vor_id,ident,region,lonx,laty
1,ITA,A1,164.10394722,-74.69143611
2,ZFX,A1,166.751175,-77.94690556
3,ZWD,A1,166.99724722,-77.86903889
4,HN,AG,160.03730556,-9.43511111
5,NI,AN,166.92083333,-0.54388889
6,BUK,AY,154.66716667,-5.44301667
7,GBE,AY,143.6791,-6.89031667
8,GNY,AY,150.36188333,-10.31576667
9,GUA,AY,148.25368333,-8.74493333
10,HKN,AY,150.41428333,-5.45903333
11,KIU,AY,141.28683333,-6.12186667
12,KVG,AY,150.81396667,-2.58551667
13,MD,AY,145.77678333,-5.21163333
14,MH,AY,144.30853333,-5.83786667
15,MOE,AY,147.42666667,-2.06166667
16,MOR,AY,143.25418333,-6.36286667
17,NZ,AY,146.70895,-6.56833333
18,OKT,AY,141.3187,-5.4099
19,PY,AY,147.215,-9.45333333
20,TK,AY,152.3976,-4.34653333
21,VNO,AY,141.30323333,-2.67855
22,WK,AY,143.67605,-3.5834
23,YXM,AY,142.87279167,-6.05549722
24,AS,BG,-52.79275278,68.71941944
25,JA,BG,-51.06081111,69.24028611
26,MS,BG,-52.93003889,65.41163611
27,NOR,BG,-16.66533333,81.59827778
28,NQ,BG,-45.40708889,61.16041389
29,PA,BG,-49.67179444,62.01194444
30,QA,BG,-52.696175,70.73247222
31,QN,BG,-69.37295278,77.48738889
32,SS,BG,-53.73225833,66.95055556
33,THT,BG,-68.23922778,76.54242222
34,UK,BG,-56.12775556,72.78800556
35,AKI,BI,-18.00411111,65.75980556
36,HL,BI,-20.27216667,63.42013889
37,ING,BI,-16.63805556,63.80305556
38,KFV,BI,-22.61513889,63.98288889
39,OG,BI,-22.68288889,66.04366667
40,4A,CY,-110.60916667,64.69805556
41,5F,CY,-116.75194444,54.37861111
42,5U,CY,-115.94583333,58.40333333
43,6G,CY,-113.88265833,52.18118611
44,9S,CY,-124.49916667,49.83555556
45,E3,CY,-113.82333333,55.96333333
46,GX,CY,-94.70361111,56.35722222
47,I5Q,CY,-71.16027778,54.55611111
48,IV,CY,-94.65333333,53.85333333
49,NE,CY,-97.84166667,53.97194444
50,P2,CY,-113.41111111,52.96702222
51,PL,CY,-90.22277778,51.44361111
52,UAU,CY,-89.32878056,48.37342222
53,UAW,CY,-63.49995556,44.63314722
54,ULT,CY,-62.31152778,82.51730556
55,UOD,CY,-110.29583333,54.40861111
56,UQQ,CY,-124.89444444,49.7125
57,UTR,CY,-77.52888889,44.12138889
58,UYR,CY,-60.41666667,53.31972222
59,UZX,CY,-64.91944444,44.98333333
60,V6,CY,-119.23444444,50.68555556
61,VBI,CY,-94.04673611,49.47692222
62,VBS,CY,-71.26916667,48.01722222
63,VIE,CY,-77.88805556,44.66083333
64,VLN,CY,-104.88972222,50.66694444
65,VLR,CY,-98.72368333,50.42235556
66,VLV,CY,-70.84603889,45.92505556
67,WT,CY,-80.37938333,43.45858333
68,XBG,CY,-70.99555556,48.32944444
69,XL,CY,-91.89860278,50.11771944
70,YAN,CY,-84.59111111,49.77805556
71,YAY,CY,-56.08375,51.39391944
72,YBC,CY,-68.22203056,49.13402222
73,YBK,CY,-96.10464167,64.32143333
74,YBR,CY,-99.945675,49.90988889
75,YBW,CY,-114.38186944,51.10737222
76,YCB,CY,-105.17271667,69.11744722
77,YCF,CY,-77.70459167,44.33309167
78,YDC,CY,-120.37377778,49.38154167
79,YDF,CY,-57.21328056,49.23236389
80,YDN,CY,-100.05234167,51.10493333
81,YDR,CY,-102.54031667,50.36294444
82,YEA,CY,-109.98954722,50.92613611
83,YEE,CY,-79.79320833,44.5818
84,YEG,CY,-113.86684167,53.18558056
85,YEV,CY,-133.54826111,68.30806944
86,YFB,CY,-68.47333333,63.74166667
87,YFC,CY,-66.41890278,45.89478333
88,YFS,CY,-121.29876389,61.773875
89,YGH,CY,-128.62305,66.23626389
90,YGL,CY,-77.71623333,53.62551111
91,YGP,CY,-64.40466667,48.76313889
92,YGQ,CY,-86.98432222,49.76971944
93,YGR,CY,-61.77393056,47.43016667
94,YHY,CY,-115.80326944,60.83626667
95,YHZ,CY,-63.40194444,44.92305556
96,YJN,CY,-73.32128056,45.25581111
97,YJT,CY,-58.6692,48.582475
98,YKJ,CY,-105.84102222,57.167225
99,YKL,CY,-66.75489444,54.81449167
100,YMJ,CY,-105.56333333,50.33111111
101,YMM,CY,-111.12222222,56.64722222
102,YMO,CY,-80.60722222,51.29138889
103,YMS,CY,-80.14641944,44.14316389
104,YMT,CY,-74.49568333,49.80005
105,YMX,CY,-74.3757,45.88819167
106,YNA,CY,-61.78088056,50.18361111
107,YNY,CY,-118.93878889,50.67782778
108,YO,CY,-78.88562778,43.91866111
109,YOJ,CY,-117.09301667,58.55426111
110,YOW,CY,-75.89686389,45.44174444
111,YPA,CY,-105.66648333,53.21640278
112,YPE,CY,-117.5118,56.20692222
113,YPG,CY,-98.26725,49.89966667
114,YPK,CY,-122.71488056,49.21593333
115,YPX,CY,-77.29673611,60.05893056
116,YQB,CY,-71.62626111,46.70530833
117,YQD,CY,-101.09990833,53.97347778
118,YQG,CY,-82.82893611,42.24971111
119,YQH,CY,-128.85758056,60.086525
120,YQI,CY,-66.082475,43.82511389
121,YQL,CY,-112.66788333,49.63440556
122,YQM,CY,-64.57083333,46.18888889
123,YQO,CY,-80.88795556,42.70680833
124,YQT,CY,-89.43722222,48.25388889
125,YQU,CY,-119.03020556,55.17420833
126,YQV,CY,-102.46872222,51.26405556
127,YQX,CY,-54.53501111,48.89964722
128,YQY,CY,-60.05576667,46.15337778
129,YRB,CY,-94.92273056,74.72793333
130,YRI,CY,-69.58868611,47.75647778
131,YRL,CY,-93.76203611,51.07155278
132,YRM,CY,-115.32356389,52.50219444
133,YRT,CY,-92.11733889,62.81396944
134,YSB,CY,-80.79823056,46.62914444
135,YSC,CY,-71.78810833,45.31631944
136,YSJ,CY,-65.87083333,45.40722222
137,YSM,CY,-111.96934722,60.02008889
138,YSO,CY,-79.17165,44.23846389
139,YSP,CY,-86.32758056,48.743425
140,YTH,CY,-97.82518333,55.81099167
141,YTP,CY,-79.66401389,43.67168333
142,YTS,CY,-81.37005556,48.57208333
143,YU,CY,-82.46509167,49.41178611
144,YUL,CY,-73.97092778,45.61574167
145,YUX,CY,-81.2394,68.778325
146,YVC,CY,-105.26681111,55.15827778
147,YVO,CY,-77.82027778,48.17526944
148,YVP,CY,-68.42720278,58.09614722
149,YVQ,CY,-126.72410278,65.26496667
150,YVR,CY,-123.14907222,49.07731944
151,YVV,CY,-81.10497222,44.74483056
152,YWG,CY,-97.23916667,49.92777778
153,YWK,CY,-66.85352778,52.96009444
154,YWL,CY,-122.16886111,52.23711111
155,YWV,CY,-110.83333333,52.98138889
156,YWY,CY,-123.36373611,63.18563056
157,YXC,CY,-116.08830278,49.554275
158,YXE,CY,-106.71972222,52.18111111
159,YXI,CY,-77.60238889,45.66299444
160,YXJ,CY,-120.89555556,56.28416667
161,YXS,CY,-122.45551944,53.89426667
162,YXU,CY,-81.14893056,43.03791111
163,YXY,CY,-135.13888889,60.61888889
164,YXZ,CY,-84.82281389,47.95067222
165,YYB,CY,-79.43640556,46.36390833
166,YYC,CY,-113.88222222,51.115
167,YYD,CY,-126.65088056,54.45234444
168,YYE,CY,-123.01598611,58.89190833
169,YYG,CY,-63.11968333,46.29763889
170,YYJ,CY,-123.48448889,48.72705
171,YYL,CY,-101.07534167,56.86393056
172,YYN,CY,-107.69090278,50.29704167
173,YYQ,CY,-94.13531111,58.74174444
174,YYR,CY,-60.29472222,53.31972222
175,YYT,CY,-52.85223889,47.485375
176,YYY,CY,-68.20886111,48.61213056
177,YYZ,CY,-79.63143056,43.65801944
178,YZF,CY,-114.43665833,62.46428056
179,YZP,CY,-131.807125,53.25218056
180,YZT,CY,-127.36530556,50.68413889
181,YZU,CY,-115.79720556,54.14565278
182,YZV,CY,-66.27388889,50.23222222
183,Z2,CY,-119.41277778,58.495
184,ZS,CY,-83.30277778,64.14916667
185,ADR,DA,-0.20586667,27.81703889
186,ALR,DA,3.21548056,36.69099722
187,ANB,DA,7.81458333,36.83244444
188,BAY,DA,1.07918611,33.70980556
189,BBS,DA,-2.23063889,30.02377778
190,BCR,DA,-2.261275,31.68459167
191,BIS,DA,5.76361667,34.77595
192,BJA,DA,5.08052778,36.71444444
193,BOD,DA,6.839175,28.13304722
194,BSA,DA,4.20838889,35.33213889
195,BTN,DA,6.34379444,35.77152778
196,CLF,DA,1.32219444,36.21341667
197,CSO,DA,6.60832222,36.29326389
198,DJA,DA,9.45334167,24.28772778
199,ELO,DA,6.78061389,33.51045556
200,GHA,DA,3.77788056,32.39328611
201,GRS,DA,0.14891389,35.20937222
202,HBM,DA,3.28777778,36.68972222
203,HME,DA,6.14191667,31.69136111
204,HRM,DA,3.35666667,32.93722222
205,IGZ,DA,5.73388889,19.56361111
206,ILZ,DA,8.63577222,26.72005
207,IMN,DA,9.66091667,28.06655556
208,JIL,DA,5.87547222,36.79758333
209,MNA,DA,2.86165833,30.55854722
210,MOK,DA,0.95069167,21.3826
211,MOS,DA,0.13629722,35.89864722
212,NSL,DA,2.50256667,27.24673889
213,ORA,DA,-0.65498889,35.61264722
214,OUR,DA,5.41666667,31.94166667
215,SDM,DA,2.97263889,36.62991389
216,STF,DA,5.28861111,36.17666667
217,TBS,DA,8.068625,35.45656667
218,TDF,DA,-8.13088889,27.71007222
219,TGU,DA,6.0888,33.05719444
220,TIO,DA,0.25809444,29.22608056
221,TLM,DA,-1.44614444,35.01501944
222,TMS,DA,5.44652778,22.80761111
223,TRB,DA,1.51491667,35.34775556
224,ZEM,DA,3.57083333,36.795
225,ZIN,DA,9.64421111,28.04972222
226,PA,DB,2.61911111,9.37012222
227,TYE,DB,2.39328333,6.36213333
228,BD,DF,-4.35086111,11.14502778
229,OG,DF,-1.51283333,12.34627778
230,ACC,DG,-0.15536389,5.63406944
231,KSI,DG,-1.59065278,6.70856389
232,PAM,DG,0.56166667,8.015
233,TLE,DG,-0.84713333,9.57349722
234,AD,DI,-3.91697778,5.28281667
235,BKY,DI,-5.07494167,7.74728889
236,KRG,DI,-5.6443,9.37248056
237,MAN,DI,-7.57941667,7.28844444
238,ODN,DI,-7.57361111,9.53
239,SPO,DI,-6.65435,4.75668333
240,YAM,DI,-5.37885,6.88887778
241,ABC,DN,7.28510278,9.03780278
242,AKW,DN,8.10494167,4.89526667
243,BCH,DN,9.74839167,10.45682222
244,BDA,DN,6.01752778,9.10213889
245,BEN,DN,5.55795556,6.28365
246,BIK,DN,4.39012222,12.49092778
247,CAL,DN,8.32005,4.921875
248,DUT,DN,9.32078333,11.80690556
249,ENG,DN,7.60122222,6.48088056
250,GB,DN,9.00222222,7.25027778
251,GME,DN,10.87525,10.28023056
252,IBA,DN,3.96569167,7.34743056
253,ILR,DN,4.43086944,8.38836667
254,JOS,DN,8.86401111,9.64197222
255,KAN,DN,8.49606389,12.03587222
256,KAT,DN,7.68524722,13.031625
257,KDA,DN,7.301425,10.68017778
258,KIS,DN,3.82963056,9.09145278
259,KUA,DN,7.44747222,10.59605556
260,LAG,DN,3.32745278,6.70851667
261,MIU,DN,13.11666944,11.88816389
262,MNA,DN,6.44974444,9.64318611
263,OSB,DN,5.81770833,5.59962222
264,OWR,DN,7.20131667,5.44778333
265,PO,DN,11.03765833,11.70502778
266,POT,DN,6.96018333,5.03535
267,SOK,DN,5.22931944,12.92109444
268,YOL,DN,12.42465833,9.29206944
269,AS,DR,8.02323056,16.97496389
270,DIR,DR,12.8805,18.98147222
271,NY,DR,2.20638889,13.48333333
272,ZR,DR,8.97238889,13.77057778
273,BAN,DT,9.16775,34.86330556
274,BIZ,DT,9.76555556,37.23527778
275,CBN,DT,11.08833333,36.89555556
276,EBA,DT,9.25466667,31.70586111
277,GAB,DT,9.92019444,33.73219444
278,GAF,DT,8.82416667,34.4205
279,JBA,DT,10.77161111,33.87722222
280,MON,DT,10.74819444,35.75494444
281,NBA,DT,10.43525,36.07394444
282,SFX,DT,10.68891667,34.71613889
283,TBK,DT,8.88358333,36.97816667
284,TON,DT,8.10038889,33.941
285,TUC,DT,10.23033333,36.85158333
286,LM,DX,1.26877778,6.18408333
287,NT,DX,1.08269444,9.74733333
288,AFI,EB,4.13888889,50.90777778
289,ANT,EB,4.47258333,51.19047222
290,BBE,EB,4.76875,50.75686111
291,BBL,EB,5.46608333,51.17058333
292,BFS,EB,4.65325,50.24138889
293,BUB,EB,4.53808333,50.90233333
294,BUN,EB,4.84222222,51.11861111
295,CIV,EB,3.83287222,50.57397222
296,COA,EB,3.35527778,51.34805556
297,FLO,EB,5.13444444,50.87666667
298,GSY,EB,4.44138889,50.45391667
299,HUL,EB,4.64166667,50.74944444
300,KOK,EB,2.65166667,51.09472222
301,LGE,EB,5.47041667,50.65397222
302,LNO,EB,5.71027778,50.58583333
303,NIK,EB,4.18388889,51.165
304,SPI,EB,5.62361111,50.51472222
305,AGD,ED,12.51228333,50.98268889
306,ALD,ED,10.23123056,47.9887
307,ALF,ED,9.99416389,53.6353
308,AUG,ED,10.93295833,48.42428333
309,BAM,ED,7.17698333,51.32775833
310,BAY,ED,11.63668333,49.98515
311,BBI,ED,13.45404722,52.34201389
312,BKD,ED,11.54621667,53.034525
313,BMN,ED,8.76044722,53.04625278
314,BND,ED,8.78213889,53.04405
315,CDD,ED,14.53303056,51.88767778
316,CHA,ED,9.03981111,49.92110278
317,COD,ED,11.42333611,51.85390278
318,COL,ED,7.594175,50.78352778
319,DHE,ED,7.9107,54.18568611
320,DKB,ED,10.23830556,49.14275278
321,DKS,ED,9.40523889,51.42116667
322,DLE,ED,9.88349444,52.25031944
323,DMN,ED,11.79401111,48.36688056
324,DMS,ED,11.77816944,48.34068889
325,DND,ED,13.75757222,51.12950278
326,DOR,ED,7.63105556,51.52534167
327,DRN,ED,13.59888889,51.01554722
328,DUS,ED,6.753725,51.28318889
329,EFD,ED,10.95771944,50.98261111
330,ERF,ED,11.23668333,50.95086944
331,ERL,ED,11.15081111,49.65541389
332,FFM,ED,8.63709167,50.05374167
333,FHD,ED,9.50885833,47.66635278
334,FHH,ED,7.26060833,49.94165833
335,FLD,ED,13.56313611,53.76273611
336,FRD,ED,8.56821944,50.02981667
337,FUL,ED,9.57216944,50.59245556
338,FWE,ED,14.13058889,52.41133056
339,GED,ED,9.24916389,50.41194722
340,GMH,ED,7.89203889,51.17051111
341,GOT,ED,11.59752778,51.34311667
342,HAD,ED,9.69551389,52.46875556
343,HAM,ED,10.20499722,53.685575
344,HBD,ED,9.659275,52.45526389
345,HDO,ED,14.3688,50.92815
346,HLZ,ED,10.79521944,52.36339444
347,HMM,ED,7.70829444,51.85686667
348,HOD,ED,11.85523056,50.28979167
349,KBD,ED,8.08848611,48.780225
350,KBO,ED,7.14551667,50.86167778
351,KHD,ED,10.14537778,54.37879444
352,KLF,ED,13.56341389,52.01935278
353,KPT,ED,10.34984167,47.74577778
354,KRH,ED,8.58423611,48.99294444
355,LBU,ED,9.34022778,48.912975
356,LBV,ED,9.57948056,53.65259167
357,LEG,ED,12.47359167,51.43604722
358,LLD,ED,12.23018611,51.41498611
359,LND,ED,12.22570556,51.43431389
360,LRD,ED,7.82751667,48.36414167
361,LUB,ED,10.66778611,53.94074167
362,LWB,ED,13.13461389,52.91031944
363,MAG,ED,11.79430556,51.99498889
364,MAH,ED,11.311925,48.26343056
365,MHD,ED,6.49196944,51.23491111
366,MHV,ED,6.49024444,51.2373
367,MIC,ED,11.00518611,54.30546111
368,MND,ED,8.51598056,49.47063889
369,MOD,ED,7.68724722,52.13797222
370,MTR,ED,8.848625,50.276275
371,MUN,ED,11.81601667,48.180325
372,NGD,ED,11.08015278,49.50115278
373,NID,ED,6.14148056,51.59996667
374,NIE,ED,9.37199167,52.62589167
375,NTM,ED,6.53178889,50.01586111
376,NUB,ED,11.03478056,49.50294722
377,NVO,ED,6.63653889,50.82267778
378,OSN,ED,8.28551944,52.20013611
379,PAD,ED,8.61865278,51.61017778
380,PMD,ED,11.78496111,53.42504722
381,RDG,ED,12.52654722,49.04026944
382,RID,ED,8.54148611,49.78169167
383,SAD,ED,7.11607222,49.21246111
384,SDD,ED,13.50367222,52.374525
385,SGD,ED,9.22410556,48.68794722
386,SHD,ED,9.77815556,49.11646944
387,SLD,ED,8.07851111,50.70676944
388,STG,ED,9.25654722,48.69642778
389,SUL,ED,8.64483611,48.38158611
390,TAU,ED,8.162525,50.25046389
391,TGL,ED,13.28755833,52.56149722
392,TRT,ED,13.24932778,54.51096944
393,VFM,ED,8.47121944,49.96182778
394,WES,ED,8.33970833,54.91053611
395,WLD,ED,11.12938611,48.57941944
396,WNN,ED,6.66952222,50.83548611
397,WRB,ED,9.11091389,51.50569722
398,WUR,ED,9.947,49.71753056
399,WYP,ED,7.27999722,51.04835278
400,ZWN,ED,7.41789167,49.22907222
401,AMI,EE,24.24680556,59.26716667
402,KRD,EE,22.83097222,58.99208333
403,KRS,EE,22.51536111,58.22833333
404,TLL,EE,24.83844444,59.41133333
405,VI,EE,25.57472222,58.65583333
406,ANT,EF,25.12681944,60.86300833
407,HAL,EF,24.80260556,61.854675
408,HEL,EF,24.95373056,60.33781667
409,JNS,EF,29.610525,62.66049722
410,KAD,EF,25.08107222,60.14700278
411,KLA,EF,29.23583611,65.99173056
412,KNI,EF,27.655775,64.28253611
413,KNS,EF,27.45151389,68.45399722
414,LNE,EF,25.62334167,62.42078611
415,MAR,EF,19.91442778,60.14098611
416,ORM,EF,25.76209167,60.8335
417,OUK,EF,25.35928333,64.93155278
418,PIR,EF,23.57766111,61.40991111
419,PRI,EF,21.79585833,61.46459444
420,PVO,EF,25.58847778,60.29437778
421,ROI,EF,25.82040833,66.56253889
422,RUS,EF,22.25652778,60.51519167
423,SVL,EF,28.91406111,61.95268056
424,UTT,EF,26.92946667,60.89729444
425,VAS,EF,21.764875,63.04137222
426,VEH,EF,27.81384444,62.97976944
427,VIL,EF,28.11689444,61.03882222
428,VTI,EF,24.24406944,60.45925
429,ADN,EG,-2.26720833,57.31045
430,BCL,EG,-7.37032222,57.47508611
431,BCN,EG,-3.26303333,51.725525
432,BDN,EG,-1.75265278,51.14880278
433,BEL,EG,-6.22990833,54.66114444
434,BEN,EG,-7.3653,57.47793611
435,BHD,EG,-3.49373889,50.39860556
436,BIG,EG,0.03481111,51.330875
437,BKY,EG,0.06190833,51.98976944
438,BLC,EG,-0.84486389,51.3234
439,BNN,EG,-0.54975,51.72616389
440,BPK,EG,-0.10673611,51.74973611
441,BSO,EG,-1.09931389,51.61464444
442,BZN,EG,-1.60350278,51.74819722
443,CGY,EG,-0.16894722,53.09104167
444,CLN,EG,1.14758889,51.84847222
445,CO,EG,-2.80519167,54.94002778
446,COV,EG,-1.48074722,52.370525
447,CPT,EG,-1.21969167,51.49157222
448,CWZ,EG,-0.485525,53.02866944
449,DCS,EG,-3.34063889,54.72191111
450,DET,EG,0.597275,51.30400278
451,DTY,EG,-1.11378889,52.18014167
452,DVR,EG,1.35908889,51.16262222
453,FFA,EG,-1.79761111,51.68168611
454,FRK,EG,-0.56373611,51.34693889
455,GAM,EG,-0.94716389,53.28146667
456,GOW,EG,-4.445725,55.87050278
457,GUR,EG,-2.60381111,49.43709722
458,GWC,EG,-0.75673611,50.85521667
459,HDW,EG,-4.97011667,51.83200556
460,HLS,EG,0.65059722,51.15429167
461,HON,EG,-1.663725,52.35667778
462,INS,EG,-4.04166667,57.5425
463,IOM,EG,-4.763475,54.06686667
464,ISY,EG,-6.24941389,55.68296667
465,JSY,EG,-2.04615278,49.22110278
466,KWL,EG,-2.89394722,58.95967222
467,LAM,EG,0.15170278,51.646025
468,LEE,EG,-1.53686944,54.297075
469,LKH,EG,0.54796389,52.40641667
470,LND,EG,-5.63693333,50.13628333
471,LON,EG,-0.46653889,51.48724722
472,LOO,EG,-1.24907222,54.05050278
473,LSM,EG,-3.32743889,57.71044167
474,LUK,EG,-2.86366389,56.37281667
475,LYD,EG,0.87866111,50.99968611
476,MAC,EG,-5.65041389,55.43002222
477,MAM,EG,0.55324167,52.64725
478,MAY,EG,0.11612222,51.01718333
479,MCT,EG,-2.26228889,53.357025
480,MID,EG,-0.62500278,51.05395278
481,MLD,EG,0.48831389,52.36334167
482,NEW,EG,-1.69837222,55.03844722
483,OBA,EG,-5.40214722,56.46095
484,OCK,EG,-0.44718333,51.30504722
485,ODH,EG,-0.94847778,51.23290833
486,OTR,EG,-0.10373611,53.69821389
487,POL,EG,-2.10332778,53.74376667
488,PTH,EG,-3.3686,56.44239722
489,SAB,EG,-2.20633611,55.90751111
490,SAM,EG,-1.34505556,50.95525
491,SFD,EG,0.12191389,50.76069167
492,SRH,EG,-0.29348333,50.8361
493,STN,EG,-6.18304722,58.20694722
494,STU,EG,-5.04019167,51.99468889
495,SUM,EG,-1.28653333,59.87875556
496,SWB,EG,-2.66231944,52.79800833
497,TIR,EG,-6.87558889,56.49321111
498,TLA,EG,-3.35283333,55.49914444
499,TNT,EG,-1.66996944,53.05395278
500,TRN,EG,-4.78385833,55.31341111
501,UL,EG,2.847375,57.11125
502,VLN,EG,-2.63873889,51.00501111
503,VYL,EG,-4.54411944,53.25741667
504,WAD,EG,-0.52671389,53.16535278
505,WAL,EG,-3.13446111,53.39193611
506,WIK,EG,-3.10036944,58.45881667
507,WIT,EG,-0.49872778,52.60790556
508,WOL,EG,-2.26181667,52.51579444
509,WPL,EG,-3.15388889,52.62972222
510,WTN,EG,-2.88515556,53.74174722
511,WTZ,EG,0.94047222,52.12193333
512,YVL,EG,-2.65401944,50.94072778
513,AMS,EH,4.70565833,52.33264167
514,DLN,EH,5.87263056,52.05734722
515,EEL,EH,6.666675,53.16390556
516,EHV,EH,5.37493889,51.44816389
517,FRO,EH,5.50806389,52.45256667
518,FRT,EH,4.76913056,52.00434722
519,GZR,EH,4.93352222,51.56603611
520,HDR,EH,4.76572222,52.90685556
521,HSD,EH,3.85818056,51.72272222
522,LWD,EH,5.75184444,53.22363333
523,MAS,EH,5.96042778,50.97194167
524,PAM,EH,5.09216111,52.33476111
525,RKN,EH,6.76387778,52.13319722
526,RTM,EH,4.48096944,51.97369722
527,SPL,EH,4.74988333,52.33214444
528,SPY,EH,4.85378056,52.54028056
529,VKL,EH,5.70697778,51.65543056
530,WDT,EH,4.343925,51.4474
531,BAL,EI,-6.44777778,53.29988889
532,CON,EI,-8.82011111,53.90802778
533,CRK,EI,-8.49426944,51.84060833
534,DAP,EI,-6.30277778,53.42361111
535,DUB,EI,-6.30711111,53.49938889
536,GMN,EI,-6.23491667,53.64680556
537,GTG,EI,-6.14552778,52.85308333
538,MCM,EI,-6.90127778,53.91033333
539,SHA,EI,-8.88521389,52.72101111
540,SLG,EI,-8.60011111,54.27938889
541,WST,EI,-6.49391667,53.35275
542,WTP,EI,-7.59127778,53.09588889
543,AAL,EK,9.99557778,57.10371944
544,ALS,EK,9.99337778,54.90541389
545,BEL,EK,12.09583333,55.79111111
546,CDA,EK,12.37921111,55.0015
547,ESE,EK,8.55861111,55.5225
548,KAR,EK,9.00859722,56.296675
549,KAS,EK,12.61360278,55.59051944
550,KOR,EK,11.63153056,55.43936389
551,LME,EK,8.35444444,55.99277778
552,ODN,EK,10.65298889,55.58101111
553,RAM,EK,8.18736389,56.47837222
554,ROE,EK,14.75869167,55.06557778
555,SKR,EK,9.21405833,55.22893889
556,TNO,EK,11.43918889,55.77409444
557,VAM,EK,9.335,55.43805556
558,DIK,EL,6.12975,49.86130556
559,LUX,EL,6.24727778,49.63952778
560,AND,EN,16.14138056,69.28782778
561,ATA,EN,23.37173611,69.97748611
562,BAR,EN,18.58626111,69.04563889
563,BDF,EN,18.46614444,69.06482222
564,BDO,EN,14.36491389,67.26660278
565,BLA,EN,11.72881111,60.65495556
566,BNA,EN,24.94840278,70.17626389
567,BNK,EN,24.96988056,70.06544444
568,BNN,EN,12.21429167,65.457075
569,BOO,EN,14.361775,67.26624722
570,EKO,EN,3.22368056,56.542275
571,ERB,EN,11.54748056,60.28248333
572,EVD,EN,16.68196667,68.45733611
573,EVS,EN,16.67506389,68.49128889
574,FLE,EN,5.21358889,60.30003611
575,FLO,EN,5.02018056,61.58156111
576,FLS,EN,5.21214167,60.311225
577,GFC,EN,2.27361111,61.21472222
578,GRM,EN,11.07416944,60.19176111
579,GUN,EN,15.07935556,77.64921667
580,HEI,EN,7.31585833,65.32555833
581,HMF,EN,23.69047222,70.70420278
582,HUM,EN,11.2683,62.43260556
583,KIK,EN,29.86911111,69.72379167
584,KRM,EN,5.20169444,59.34653333
585,KVB,EN,7.81073611,63.118175
586,LST,EN,6.62580556,58.10148889
587,MES,EN,10.64278333,61.09979444
588,MOS,EN,13.30853611,65.87767778
589,NA,EN,11.56602778,64.47098611
590,NAL,EN,11.85383056,78.93299444
591,NLK,EN,10.98533333,60.47441389
592,ORL,EN,9.62371111,63.68109444
593,OYA,EN,16.14441667,69.28627778
594,RVK,EN,11.14675556,64.83747222
595,RYG,EN,10.81124444,59.36976944
596,SDA,EN,28.07019444,70.23425556
597,SIG,EN,9.63005556,60.01506111
598,SKG,EN,15.034925,68.57835278
599,SKO,EN,16.658225,78.14940278
600,SOA,EN,5.63526111,58.87580833
601,SOG,EN,7.15974167,61.15018611
602,SPA,EN,1.90704167,58.36660278
603,STD,EN,5.34418056,59.78728611
604,STO,EN,12.46944722,65.960425
605,SVA,EN,7.90831111,58.08449722
606,TGA,EN,10.87881944,62.46163333
607,TOF,EN,15.972825,78.64785
608,TOR,EN,10.25926667,59.16911111
609,TRL,EN,3.72387222,60.64519722
610,TRO,EN,18.99680278,69.70281667
611,VAE,EN,10.90041944,63.45519722
612,VEA,EN,16.65011667,77.85979167
613,VFL,EN,13.30806389,65.87936944
614,VIG,EN,6.03441944,62.55206944
615,VOO,EN,5.12871111,60.54891389
616,VRD,EN,31.04723611,70.35764444
617,ZOL,EN,5.64006944,58.87501111
618,BYZ,EP,17.97172222,53.09841667
619,CMP,EP,16.71916667,52.13333333
620,CZA,EP,16.30111111,53.50777778
621,DAR,EP,16.38805556,54.41027778
622,DIA,EP,21.17555556,53.07944444
623,DRE,EP,15.8325,52.81694444
624,GRU,EP,18.78138889,53.52111111
625,GZD,EP,18.42527778,54.38780556
626,IZB,EP,23.14944444,50.8775
627,JAB,EP,19.67861111,49.48277778
628,JED,EP,20.25111111,50.64722222
629,KAK,EP,19.788,50.07655556
630,KAX,EP,19.08511111,50.47769444
631,KMI,EP,19.14472222,54.20166667
632,KRN,EP,20.44472222,51.94638889
633,LAW,EP,16.83016667,52.42236111
634,LIN,EP,21.15861111,51.93277778
635,LOZ,EP,19.62480556,51.77608333
636,MOL,EP,20.67777778,52.45238889
637,MRA,EP,21.13277778,53.785
638,NTA,EP,19.9675,49.3425
639,OKC,EP,20.96005556,52.16975
640,OLX,EP,20.93555556,50.21166667
641,PCK,EP,19.57,52.71166667
642,RAD,EP,21.20375,51.38938889
643,RUD,EP,23.70722222,52.83055556
644,RZE,EP,22.01891667,50.10797222
645,SCZ,EP,14.8815,53.59541667
646,SIE,EP,22.20083333,52.15527778
647,SUW,EP,22.90027778,54.06972222
648,SWI,EP,22.68547222,51.23616667
649,SYN,EP,21.00922222,53.60713889
650,TAS,EP,19.17822222,51.54994444
651,TBN,EP,17.13416667,51.27444444
652,TCW,EP,17.76375,54.41480556
653,TDA,EP,16.35816667,54.40480556
654,TDN,EP,21.89447222,51.55380556
655,TKS,EP,16.96766667,52.33330556
656,TMB,EP,19.13758333,54.02494444
657,TMI,EP,16.07161111,53.40163889
658,TMM,EP,21.66552778,52.19444444
659,TOW,EP,18.50644444,54.58225
660,TPW,EP,17.85036111,52.37697222
661,TSN,EP,15.85197222,53.78291667
662,TZE,EP,17.07333333,54.21055556
